"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
14,"WALKING_DOWNSTAIRS",0.293422115555556,-0.0200141413657778,-0.0928330165533333,0.81629643,-0.264254674666667,-0.392555882222222,0.0428631626711111,0.0291339421022222,0.0104952601188889,-0.0147079653333333,-0.0945288409066667,0.0353344537555556,-0.108620377713333,-0.0740589810844444,-0.0615978795422222,0.185537706866667,0.185537706866667,0.0353601375466667,0.166340011842444,-0.275120883488889,0.0212541553977778,0.3714824704,0.280735952206667,-0.0337820458644444,0.164775056133333,-0.0248789805888889,-0.295315541666667,0.0132082347333333,0.492414379822222,0.471905155133333,0.186223478065556,-0.0787568406777778,-0.254747132274667,0.293422115555556,-0.0200141413657778,-0.0928330165533333,0.81629643,-0.264254674666667,-0.392555882222222,0.0428631626711111,0.0291339421022222,0.0104952601188889,-0.0147079653333333,-0.0945288409066667,0.0353344537555556,-0.108620377713333,-0.0740589810844444,-0.0615978795422222,0.185537706866667,0.185537706866667,0.0353601375466667,0.166340011842444,-0.275120883488889,0.0212541553977778,0.3714824704,0.280735952206667,-0.0337820458644444,0.164775056133333,-0.0248789805888889,-0.295315541666667,0.0132082347333333,0.492414379822222,0.471905155133333,0.186223478065556,-0.0787568406777778,-0.254747132274667
15,"WALKING_DOWNSTAIRS",0.280198851190476,-0.00563047804309524,-0.110526066428571,0.932302200476191,-0.167462317142857,0.0788822410992857,0.0711457160166667,0.01511589985,-0.0100212901547619,-0.136618653071429,-0.0346755727619048,0.0711758197607143,-0.0482532079928571,-0.0495415503071429,-0.0339213064857143,0.320449387166667,0.320449387166667,-0.0372666071540476,-0.121686320740476,-0.509466648095238,0.235309825547619,0.167518099964286,-0.259812204547619,0.0619687485333333,-0.0269769415214286,-0.345376541261905,-0.22735956545,-0.402332301666667,-0.18319480152381,0.331150229285714,0.158413334683333,-0.373898631190476,-0.565396130714286,0.280198851190476,-0.00563047804309524,-0.110526066428571,0.932302200476191,-0.167462317142857,0.0788822410992857,0.0711457160166667,0.01511589985,-0.0100212901547619,-0.136618653071429,-0.0346755727619048,0.0711758197607143,-0.0482532079928571,-0.0495415503071429,-0.0339213064857143,0.320449387166667,0.320449387166667,-0.0372666071540476,-0.121686320740476,-0.509466648095238,0.235309825547619,0.167518099964286,-0.259812204547619,0.0619687485333333,-0.0269769415214286,-0.345376541261905,-0.22735956545,-0.402332301666667,-0.18319480152381,0.331150229285714,0.158413334683333,-0.373898631190476,-0.565396130714286
16,"WALKING_DOWNSTAIRS",0.295586802191489,-0.0183898583787234,-0.119873705148936,0.917818427021277,-0.0584832676382979,-0.225382496382979,0.0907857064255319,-0.0148114530276596,-0.029312256293617,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.103904044543617,-0.0567686629753191,-0.0612136932929787,0.191079793587447,0.191079793587447,-0.165908810808511,-0.309820427234043,-0.590896636382979,0.0368263528276596,-0.134598352726809,-0.04769426376,-0.155444882765957,-0.289957855489362,-0.241974080021277,-0.420844008625532,-0.479512983617021,-0.375000625531915,0.114032088546809,-0.0745659082223404,-0.488253939574468,-0.58966315,0.295586802191489,-0.0183898583787234,-0.119873705148936,0.917818427021277,-0.0584832676382979,-0.225382496382979,0.0907857064255319,-0.0148114530276596,-0.029312256293617,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.103904044543617,-0.0567686629753191,-0.0612136932929787,0.191079793587447,0.191079793587447,-0.165908810808511,-0.309820427234043,-0.590896636382979,0.0368263528276596,-0.134598352726809,-0.04769426376,-0.155444882765957,-0.289957855489362,-0.241974080021277,-0.420844008625532,-0.479512983617021,-0.375000625531915,0.114032088546809,-0.0745659082223404,-0.488253939574468,-0.58966315
17,"WALKING_DOWNSTAIRS",0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.928817578043478,-0.151077057652174,-0.160962985956522,0.118250858006522,-0.0113826178208696,-0.00939838078195652,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.1077700285,-0.0381702367441304,-0.0582518846641304,0.148951103536087,0.148951103536087,-0.221631694184783,-0.232641763307609,-0.540325787826087,-0.0226239171245652,-0.130272514565217,-0.3180818605,-0.215092049054348,-0.351268404347826,-0.498668458043478,-0.316412962967391,-0.451126869347826,-0.403380386086957,0.0580680522108696,-0.188680399771739,-0.40943875826087,-0.57734888,0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.928817578043478,-0.151077057652174,-0.160962985956522,0.118250858006522,-0.0113826178208696,-0.00939838078195652,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.1077700285,-0.0381702367441304,-0.0582518846641304,0.148951103536087,0.148951103536087,-0.221631694184783,-0.232641763307609,-0.540325787826087,-0.0226239171245652,-0.130272514565217,-0.3180818605,-0.215092049054348,-0.351268404347826,-0.498668458043478,-0.316412962967391,-0.451126869347826,-0.403380386086957,0.0580680522108696,-0.188680399771739,-0.40943875826087,-0.57734888
18,"WALKING_DOWNSTAIRS",0.288439468909091,-0.0168666920221818,-0.1033908092,0.932277478363636,-0.225809125454545,-0.0493636733454545,0.0809044045254545,-0.000757069449090909,-0.01417699182,-0.0576548655654545,-0.0636214336761818,0.0987471683127273,-0.0836566573181818,-0.0509120258890909,-0.0570591813909091,-0.293531973636364,-0.293531973636364,-0.466516044,-0.381022814727273,-0.701663073636364,-0.350086793272727,-0.309049613818182,-0.505824358,-0.412728286727273,-0.465982666363636,-0.622135895090909,-0.489232274509091,-0.641527595090909,-0.447030699454545,-0.241973534781818,-0.3833987134,-0.604735414363636,-0.744236045090909,-0.302634565090909,-0.254214045818182,-0.418610127454545,-0.960404874545455,-0.932962218181818,-0.921661749636364,-0.387223932363636,-0.447033872545455,-0.651246664909091,-0.502473033509091,-0.617230786,-0.483658260727273,-0.676716181636364,-0.752608622181818,-0.605655411090909,-0.229934247036364,-0.229934247036364,-0.3825173332,-0.507995478327273,-0.744159518909091,-0.285535871636364,-0.273798158,-0.418258649818182,-0.416050500909091,-0.464546054727273,-0.678751080363636,-0.513947089545455,-0.607757979272727,-0.543996110545454,-0.344299434181818,-0.386565072363636,-0.533844932145455,-0.763430801654545
19,"WALKING_DOWNSTAIRS",0.262688053871795,-0.0145942275069487,-0.133695240660974,0.881940855128205,-0.215018042307692,-0.126146868942821,0.0730930306923077,-0.0386872111282051,-0.00955202497435897,-0.205775427307692,0.0274707556666667,0.163962510807692,-0.0337429578461538,-0.0394612603358974,-0.0545565563487179,0.644604325128205,0.644604325128205,0.434490400974359,0.418004608615385,0.0875816618205128,0.537012022051282,0.494457802230769,0.110659220744872,0.474317256051282,0.276716853307692,0.0595905768717949,0.474962448333333,0.147083143564103,0.210673073192308,0.586637550769231,0.538404846128205,0.203979764835897,-0.0229045295641026,0.262688053871795,-0.0145942275069487,-0.133695240660974,0.881940855128205,-0.215018042307692,-0.126146868942821,0.0730930306923077,-0.0386872111282051,-0.00955202497435897,-0.205775427307692,0.0274707556666667,0.163962510807692,-0.0337429578461538,-0.0394612603358974,-0.0545565563487179,0.644604325128205,0.644604325128205,0.434490400974359,0.418004608615385,0.0875816618205128,0.537012022051282,0.494457802230769,0.110659220744872,0.474317256051282,0.276716853307692,0.0595905768717949,0.474962448333333,0.147083143564103,0.210673073192308,0.586637550769231,0.538404846128205,0.203979764835897,-0.0229045295641026
20,"WALKING_DOWNSTAIRS",0.296144421355556,-0.00964120773155556,-0.104602925937778,0.91972663,-0.277419718666667,-0.0282591579777778,0.0695031058,0.00436449644888889,-0.00253482149777778,-0.111367747557778,0.0139023395111111,0.103900480541333,-0.0452503065777778,-0.0577371504488889,-0.061531283,0.221851587933333,0.221851587933333,-0.0612699838466667,0.0938419436933333,-0.268183423577778,-0.0343309987555556,0.524187686888889,-0.188098811986667,-0.199360430553978,0.20582901724,-0.356220245355556,-0.0629572600911111,-0.138097945555556,0.257037841093333,0.151887747217778,0.0137917152644444,-0.100566103524444,-0.311668472555556,0.0745098785288889,0.616937015333333,-0.160938536488889,-0.940458075111111,-0.908577153777778,-0.919693532888889,-0.135699627468889,0.289670966711111,-0.381503405466667,-0.204939567711111,-0.146794177311111,0.159723529622222,-0.249235098988889,-0.334568787888889,0.00307854550222222,0.172636361444444,0.172636361444444,0.0467185842571111,-0.0305762438706667,-0.275591880382222,0.113033424261778,0.560191344,-0.213916756933333,-0.147278592755556,0.293119526444444,-0.405294896466667,-0.253365630644444,-0.159961424355556,0.0183050845333333,0.000242174637777778,0.0790379799133333,-0.151681987177778,-0.281657285946667
21,"WALKING_DOWNSTAIRS",0.3014610196,-0.0173195390157778,-0.09816866218,0.872683205555556,-0.356673289555556,-0.187870253333333,0.0901452883333333,-0.0213998492444444,-0.0125551085533333,-0.126388023595556,0.0162145300888889,0.148610020955556,-0.0726461849022222,-0.07359521674,-0.0788436473888889,0.245771699004444,0.245771699004444,-0.0802241799933333,-0.184850019535556,-0.452828682444444,0.104323529982222,0.181138042506667,-0.0769713066866667,-0.0377894711288889,-0.107306347733333,-0.196838264546667,-0.366748752888889,-0.308879866288889,-0.238221682666667,0.239895893822222,0.112442619741778,-0.406392284444444,-0.490804948444444,0.3014610196,-0.0173195390157778,-0.09816866218,0.872683205555556,-0.356673289555556,-0.187870253333333,0.0901452883333333,-0.0213998492444444,-0.0125551085533333,-0.126388023595556,0.0162145300888889,0.148610020955556,-0.0726461849022222,-0.07359521674,-0.0788436473888889,0.245771699004444,0.245771699004444,-0.0802241799933333,-0.184850019535556,-0.452828682444444,0.104323529982222,0.181138042506667,-0.0769713066866667,-0.0377894711288889,-0.107306347733333,-0.196838264546667,-0.366748752888889,-0.308879866288889,-0.238221682666667,0.239895893822222,0.112442619741778,-0.406392284444444,-0.490804948444444
22,"WALKING_DOWNSTAIRS",0.284458963861111,-0.0197999371686389,-0.1074157796,0.921820641944444,-0.222215179444444,0.0412987957222222,0.101584640833333,0.0211126110833333,0.0112499015,-0.0779611213138889,-0.0697154455833333,0.0500708760555556,-0.0901744530194444,-0.0355171408083333,-0.0481460161016667,0.330999221944444,0.330999221944444,-0.0179784626888889,-0.161333309783333,-0.459579670833333,0.195348406222222,0.225766560777778,-0.322795653888889,0.0383364203555556,-0.00309155313333333,-0.419534253611111,-0.0954349339722222,-0.525006840277778,-0.194915698805556,0.155526858911111,0.0224783539805556,-0.338417326388889,-0.583510518055556,0.284458963861111,-0.0197999371686389,-0.1074157796,0.921820641944444,-0.222215179444444,0.0412987957222222,0.101584640833333,0.0211126110833333,0.0112499015,-0.0779611213138889,-0.0697154455833333,0.0500708760555556,-0.0901744530194444,-0.0355171408083333,-0.0481460161016667,0.330999221944444,0.330999221944444,-0.0179784626888889,-0.161333309783333,-0.459579670833333,0.195348406222222,0.225766560777778,-0.322795653888889,0.0383364203555556,-0.00309155313333333,-0.419534253611111,-0.0954349339722222,-0.525006840277778,-0.194915698805556,0.155526858911111,0.0224783539805556,-0.338417326388889,-0.583510518055556
23,"WALKING_DOWNSTAIRS",0.289897411148148,-0.0162111457238889,-0.0988123712574074,0.923711401296296,-0.110028841648148,-0.153671532259259,0.0578010605648148,0.0375005150740741,-0.000982717101851849,-0.0578230190203704,-0.0853077464277778,0.0953602497222222,-0.117725824412963,-0.0352891614740741,-0.0293255016148148,0.127211137694444,0.127211137694444,0.112982475627778,0.0390915481555556,-0.0463117766203704,0.205428216353704,0.0959432893981482,0.280518877574074,0.201542909494444,-0.0724504562777778,0.157775692377778,-0.214730713222222,0.328817010088889,-0.141266888477778,0.364829993351852,0.335009724333333,0.150825734842593,0.0746754643666667,0.289897411148148,-0.0162111457238889,-0.0988123712574074,0.923711401296296,-0.110028841648148,-0.153671532259259,0.0578010605648148,0.0375005150740741,-0.000982717101851849,-0.0578230190203704,-0.0853077464277778,0.0953602497222222,-0.117725824412963,-0.0352891614740741,-0.0293255016148148,0.127211137694444,0.127211137694444,0.112982475627778,0.0390915481555556,-0.0463117766203704,0.205428216353704,0.0959432893981482,0.280518877574074,0.201542909494444,-0.0724504562777778,0.157775692377778,-0.214730713222222,0.328817010088889,-0.141266888477778,0.364829993351852,0.335009724333333,0.150825734842593,0.0746754643666667
24,"WALKING_DOWNSTAIRS",0.288631208909091,-0.0145730348310909,-0.104818820272727,0.950883416727273,-0.128326710927273,-0.140123155018182,0.0802619828545455,-0.00447316273690909,-0.00846915857363636,-0.0867069010690909,-0.0542300245127273,0.111973650603636,-0.0914145014654545,-0.0291766311418182,-0.0412055411490909,-0.0737699163072727,-0.0737699163072727,-0.263106944836364,-0.304965806363636,-0.497152238363636,-0.222324293454545,-0.0861829752472727,-0.173825083587273,-0.376175794909091,-0.2258243574,-0.250000183381818,-0.272469211854545,-0.433475431818182,-0.396286646363636,-0.0231701626603636,-0.200830137109091,-0.374298686727273,-0.474449925818182,-0.08273248054,-0.102607326783636,-0.205566380745455,-0.961845327454545,-0.941478979454546,-0.942207718727273,-0.337218894,-0.169291887741818,-0.290239376563636,-0.431919067945455,-0.484673524,-0.491077244909091,-0.358444550225455,-0.519326735090909,-0.478690941272727,-0.0224839122854545,-0.0224839122854545,-0.143501970018182,-0.3636948774,-0.459159852363636,-0.0349085946785455,-0.169191147529091,-0.291553822381818,-0.355930598,-0.163626807636364,-0.328569968545455,-0.484894683818182,-0.523412701636364,-0.573281905454545,-0.175291708678182,-0.0827554911536364,-0.470147270181818,-0.478030486181818
25,"WALKING_DOWNSTAIRS",0.291329666206897,-0.0210170522987931,-0.107192376965517,0.929627532241379,-0.0724270175862069,0.21879595837931,0.110656929396552,-0.0195416626931035,-0.0113348791672414,0.00299112856551724,-0.101115076366897,0.0980750249310345,-0.127952445399655,-0.0415203345874138,-0.0642078122381035,-0.22010859462069,-0.22010859462069,-0.50048333137931,-0.216082565601724,-0.664713625172414,-0.372245192931034,-0.196381053741379,-0.556097089137931,-0.525789450689655,-0.415699643793103,-0.686843959310345,-0.217799723931034,-0.632916352241379,-0.410311447586207,-0.288154787517241,-0.471642111551724,-0.485763582068966,-0.687034281206897,0.291329666206897,-0.0210170522987931,-0.107192376965517,0.929627532241379,-0.0724270175862069,0.21879595837931,0.110656929396552,-0.0195416626931035,-0.0113348791672414,0.00299112856551724,-0.101115076366897,0.0980750249310345,-0.127952445399655,-0.0415203345874138,-0.0642078122381035,-0.22010859462069,-0.22010859462069,-0.50048333137931,-0.216082565601724,-0.664713625172414,-0.372245192931034,-0.196381053741379,-0.556097089137931,-0.525789450689655,-0.415699643793103,-0.686843959310345,-0.217799723931034,-0.632916352241379,-0.410311447586207,-0.288154787517241,-0.471642111551724,-0.485763582068966,-0.687034281206897
26,"WALKING_DOWNSTAIRS",0.2792845828,-0.01262580966778,-0.1064396194,0.9467972718,-0.0799003729,0.1539063202,0.111470787918,-0.007131601642,-0.01189114264,-0.010752208236,-0.1003822042168,0.082221399603,-0.0992465275036,-0.037268109685,-0.05105874094,0.114379383742,0.114379383742,-0.1488562664,-0.23531462282,-0.4187798104,0.022800096142,-0.006237000044,-0.2796400557,-0.201368098258,-0.165552378156,-0.3601146078,-0.12591815458,-0.44312621,-0.22138882542,0.075101684668,-0.15317202912,-0.3345099466,-0.4722007526,0.2792845828,-0.01262580966778,-0.1064396194,0.9467972718,-0.0799003729,0.1539063202,0.111470787918,-0.007131601642,-0.01189114264,-0.010752208236,-0.1003822042168,0.082221399603,-0.0992465275036,-0.037268109685,-0.05105874094,0.114379383742,0.114379383742,-0.1488562664,-0.23531462282,-0.4187798104,0.022800096142,-0.006237000044,-0.2796400557,-0.201368098258,-0.165552378156,-0.3601146078,-0.12591815458,-0.44312621,-0.22138882542,0.075101684668,-0.15317202912,-0.3345099466,-0.4722007526
27,"WALKING_DOWNSTAIRS",0.2975441875,-0.0135564467159091,-0.112837694688636,0.931380178636364,-0.166938774772727,-0.140047614122727,0.0936273220295455,0.0159869469363636,-0.00985034750909091,-0.159826551905227,-0.0163131590545455,0.152695027609091,-0.0515814754272727,-0.0642023574227273,-0.0621043700545455,0.108071382861364,0.108071382861364,-0.115421210625,-0.164783206536364,-0.440546586136364,0.0829831545090909,-0.0626729573068182,-0.241600361090909,-0.0437826262613636,-0.170975270611364,-0.343626396295455,-0.2966286115,-0.402132810611364,-0.144904904113636,0.149816459227273,0.010857564025,-0.359113724772727,-0.46777776875,0.2975441875,-0.0135564467159091,-0.112837694688636,0.931380178636364,-0.166938774772727,-0.140047614122727,0.0936273220295455,0.0159869469363636,-0.00985034750909091,-0.159826551905227,-0.0163131590545455,0.152695027609091,-0.0515814754272727,-0.0642023574227273,-0.0621043700545455,0.108071382861364,0.108071382861364,-0.115421210625,-0.164783206536364,-0.440546586136364,0.0829831545090909,-0.0626729573068182,-0.241600361090909,-0.0437826262613636,-0.170975270611364,-0.343626396295455,-0.2966286115,-0.402132810611364,-0.144904904113636,0.149816459227273,0.010857564025,-0.359113724772727,-0.46777776875
28,"WALKING_DOWNSTAIRS",0.293642076521739,-0.0220230465913043,-0.10858897408913,0.929291680434783,-0.235897105217391,-0.121477255782609,0.0972653457891304,0.0143450903413043,0.00123950141304348,-0.141096309502174,0.00710564286763044,0.138622425584783,-0.0266492977565217,-0.0570410865136957,-0.077617393146087,0.104359216580435,0.104359216580435,-0.0707560279130435,-0.068246324026087,-0.340417305565217,0.0890721752173913,0.186441733869565,-0.308161634195652,-0.0268676982326087,-0.0127039720456522,-0.365287434717391,-0.0299969963043478,-0.217100157608696,-0.184392337071739,0.188840007695652,-0.0128823827326087,-0.223354793921739,-0.396720714347826,0.293642076521739,-0.0220230465913043,-0.10858897408913,0.929291680434783,-0.235897105217391,-0.121477255782609,0.0972653457891304,0.0143450903413043,0.00123950141304348,-0.141096309502174,0.00710564286763044,0.138622425584783,-0.0266492977565217,-0.0570410865136957,-0.077617393146087,0.104359216580435,0.104359216580435,-0.0707560279130435,-0.068246324026087,-0.340417305565217,0.0890721752173913,0.186441733869565,-0.308161634195652,-0.0268676982326087,-0.0127039720456522,-0.365287434717391,-0.0299969963043478,-0.217100157608696,-0.184392337071739,0.188840007695652,-0.0128823827326087,-0.223354793921739,-0.396720714347826
29,"WALKING_DOWNSTAIRS",0.293140441083333,-0.01494121505625,-0.0981339984895833,0.948486215,-0.0760962952291667,0.0919650454166667,0.0636871965479167,0.000621016968750005,-0.0140642983104167,-0.0374126070957292,-0.0851045889895833,0.0822244074666667,-0.0743986469979167,-0.0671482305364583,-0.0359648430270833,0.103705165666667,0.103705165666667,-0.138637624454167,-0.122968108816667,-0.539174456458333,0.110663200244167,-0.02122937175,-0.266692150208333,-0.0382458213333333,-0.0977850659541667,-0.411173451875,-0.18941800145,-0.463125032083333,-0.199225894479167,0.115973968158333,0.000448896304791667,-0.381459881875,-0.596578626041667,0.293140441083333,-0.01494121505625,-0.0981339984895833,0.948486215,-0.0760962952291667,0.0919650454166667,0.0636871965479167,0.000621016968750005,-0.0140642983104167,-0.0374126070957292,-0.0851045889895833,0.0822244074666667,-0.0743986469979167,-0.0671482305364583,-0.0359648430270833,0.103705165666667,0.103705165666667,-0.138637624454167,-0.122968108816667,-0.539174456458333,0.110663200244167,-0.02122937175,-0.266692150208333,-0.0382458213333333,-0.0977850659541667,-0.411173451875,-0.18941800145,-0.463125032083333,-0.199225894479167,0.115973968158333,0.000448896304791667,-0.381459881875,-0.596578626041667
30,"WALKING_DOWNSTAIRS",0.283190646967742,-0.0174383900204839,-0.0999781422322581,0.958000491451613,-0.126710371903226,0.0288081674653226,0.0883933037048387,-0.00756110754193549,-0.0118301423032258,-0.0745591301759677,-0.0693112411951613,0.0895767797064516,-0.0615954583870968,-0.0496807640258064,-0.0543595229322581,-0.0373901122469355,-0.0373901122469355,-0.293738801622581,-0.095537320533871,-0.574337006451613,-0.106966957087097,-0.0216637054241935,-0.25806736666129,-0.234923146633871,-0.224992780432258,-0.399688694032258,-0.263061628069355,-0.348065119677419,-0.263720763854839,0.00410151034354839,-0.125961400367742,-0.356772347348871,-0.617578814032258,0.283190646967742,-0.0174383900204839,-0.0999781422322581,0.958000491451613,-0.126710371903226,0.0288081674653226,0.0883933037048387,-0.00756110754193549,-0.0118301423032258,-0.0745591301759677,-0.0693112411951613,0.0895767797064516,-0.0615954583870968,-0.0496807640258064,-0.0543595229322581,-0.0373901122469355,-0.0373901122469355,-0.293738801622581,-0.095537320533871,-0.574337006451613,-0.106966957087097,-0.0216637054241935,-0.25806736666129,-0.234923146633871,-0.224992780432258,-0.399688694032258,-0.263061628069355,-0.348065119677419,-0.263720763854839,0.00410151034354839,-0.125961400367742,-0.356772347348871,-0.617578814032258
1,"WALKING_UPSTAIRS",0.255461689622641,-0.0239531492643396,-0.0973020020943396,0.89335109754717,-0.362153364339623,-0.075402939754717,0.101372729922642,0.0194863076188679,-0.0455625449113208,0.050549379754717,-0.166170015088679,0.0583595463981132,-0.122232768011321,-0.0421485884509434,-0.0407125527654717,-0.129927630735849,-0.129927630735849,-0.466503446226415,-0.126735589969811,-0.59488286509434,-0.404321784150943,-0.190976720811321,-0.433349702075472,-0.479875245660377,-0.41344458754717,-0.685474353962264,-0.492611667924528,-0.319474609056604,-0.453597213018868,-0.352395944716981,-0.44265216245283,-0.325961457396226,-0.634665082075472,0.255461689622641,-0.0239531492643396,-0.0973020020943396,0.89335109754717,-0.362153364339623,-0.075402939754717,0.101372729922642,0.0194863076188679,-0.0455625449113208,0.050549379754717,-0.166170015088679,0.0583595463981132,-0.122232768011321,-0.0421485884509434,-0.0407125527654717,-0.129927630735849,-0.129927630735849,-0.466503446226415,-0.126735589969811,-0.59488286509434,-0.404321784150943,-0.190976720811321,-0.433349702075472,-0.479875245660377,-0.41344458754717,-0.685474353962264,-0.492611667924528,-0.319474609056604,-0.453597213018868,-0.352395944716981,-0.44265216245283,-0.325961457396226,-0.634665082075472
2,"WALKING_UPSTAIRS",0.247164790395833,-0.0214121132045833,-0.152513899520833,0.790717418541667,-0.416214890416667,-0.195888238891667,0.0744507839572917,-0.00970985514333333,0.01948143925,-0.0576912634583333,-0.0320883097395833,0.0688374021666667,-0.0828858001333333,-0.0424053708458333,-0.0445157481625,-0.107322679520833,-0.107322679520833,-0.321268911041667,-0.219713472958333,-0.572816438541667,-0.266720933270833,0.00992445881854167,-0.281001986202083,-0.258639439729167,-0.1878421317125,-0.522728063333333,-0.331643577458333,-0.488086123958333,-0.248601122,-0.14531853915625,-0.189511136902083,-0.450612184791667,-0.60079849625,-0.304376406458333,0.108027279889583,-0.112121021220833,-0.934407739791667,-0.92376745375,-0.878004056875,-0.276121886479167,-0.185648954220833,-0.5737463525,-0.439253058958333,-0.466298336666667,-0.163995791679167,-0.464854363125,-0.645491337708333,-0.467595961041667,-0.205977045295833,-0.205977045295833,-0.21738939458125,-0.377532167604167,-0.597291719166667,-0.320582414375,0.0848802791083333,-0.09454497643125,-0.365415441458333,-0.243554146666667,-0.625090981458333,-0.476358845625,-0.459758488958333,-0.218072471479167,-0.36672824375,-0.2604238389625,-0.438620401875,-0.621820202916667
3,"WALKING_UPSTAIRS",0.260819873067797,-0.0324109410555932,-0.110064863437288,0.883533436101695,-0.382851153728814,-0.162943955254237,0.0426880986186441,0.0397249270484746,0.0208205538101695,0.0721980309322034,-0.139275405637288,0.0215603697,-0.115510569491525,-0.0400372510491525,-0.0498180874305085,-0.184014895,-0.184014895,-0.436901159491525,-0.347321812220339,-0.658861401355932,-0.392004211474576,-0.0788094156644068,-0.504494528474576,-0.478434306271186,-0.283772547471017,-0.677314534067797,-0.378216681762712,-0.637293508305085,-0.431503361525424,-0.315866079491525,-0.412920898474576,-0.514211583728814,-0.716877778644068,0.260819873067797,-0.0324109410555932,-0.110064863437288,0.883533436101695,-0.382851153728814,-0.162943955254237,0.0426880986186441,0.0397249270484746,0.0208205538101695,0.0721980309322034,-0.139275405637288,0.0215603697,-0.115510569491525,-0.0400372510491525,-0.0498180874305085,-0.184014895,-0.184014895,-0.436901159491525,-0.347321812220339,-0.658861401355932,-0.392004211474576,-0.0788094156644068,-0.504494528474576,-0.478434306271186,-0.283772547471017,-0.677314534067797,-0.378216681762712,-0.637293508305085,-0.431503361525424,-0.315866079491525,-0.412920898474576,-0.514211583728814,-0.716877778644068
4,"WALKING_UPSTAIRS",0.270876696730769,-0.0319804295729615,-0.114219455519231,0.946264314423077,-0.232944304615385,0.0841675382884615,0.0560971909634615,0.0234018993153846,0.00340280836730769,0.0393825198942308,-0.0859471683596154,0.0843753843384615,-0.1314720713,-0.0390508828865385,-0.0722496260807692,-0.153703935357692,-0.153703935357692,-0.400922254807692,-0.299779407884615,-0.686978374423077,-0.294488270365385,-0.117109161492308,-0.524655722692308,-0.418304647307692,-0.297805187243462,-0.690106934230769,-0.3710689925,-0.684310201538462,-0.350765737115385,-0.276825498230769,-0.397406285,-0.575794072115385,-0.740749226346154,-0.204933042903846,-0.0666899105180769,-0.372137777692308,-0.958495235576923,-0.923376019038462,-0.919619453269231,-0.380488027307692,-0.281543175326923,-0.726495311923077,-0.454431043269231,-0.551185569230769,-0.360811047884615,-0.533666803846154,-0.840722752692308,-0.556236584807692,-0.212012300480769,-0.212012300480769,-0.437261477884615,-0.510974134423077,-0.755270457692308,-0.173217219014423,-0.101434446040385,-0.345109817692308,-0.396762584807692,-0.314525030788462,-0.762772175,-0.483548693461538,-0.489824279230769,-0.424533512307692,-0.301005898461538,-0.497324087307692,-0.552489628846154,-0.794209483076923
